id,ACTION
1,0.9940181486209932
2,0.9988366051084494
3,0.9999477937208284
4,0.9976492066326151
5,0.9999281934088483
6,0.9996953778557887
7,0.9907457912541177
8,0.9999997767582506
9,0.9233442673499889
10,0.9941672346721616
11,0.9999308860513736
12,0.9972702424006897
13,0.9999186670646129
14,0.24424655310322818
15,0.9961302076475075
16,0.9984361357001454
17,0.24695577627765686
18,0.9271885275886474
19,0.9999890377209769
20,0.9999948771618888
21,0.9999990643409137
22,0.9974153973448951
23,0.9999781673272212
24,0.9967653579612797
25,0.9999981718930586
26,0.987617350262178
27,0.9997055608811806
28,0.9999616686565274
29,0.999694886611981
30,0.9715868642993918
31,0.9999024686343599
32,0.9992220182235106
33,0.9999375413820915
34,0.9998658765199344
35,0.9998515649977584
36,0.9999721275138332
37,0.9963917998196804
38,0.9999982564647464
39,0.9996968046554198
40,0.9950972960041926
41,0.5095261098761371
42,0.9999187381964116
43,0.9995615972710541
44,0.999879051344803
45,0.9999620522236309
46,0.9992509644109435
47,0.9999839839590674
48,0.9999185382351725
49,0.9999998565205735
50,0.9997504170913735
51,0.9917351287186109
52,0.9998907604463338
53,0.9925784170569328
54,0.9999459596439871
55,0.9999888508702403
56,0.999974693210513
57,0.9978830634486867
58,0.9999654818879696
59,0.999959658920696
60,0.9999866305514864
61,0.9999320984151889
62,0.9999990730747245
63,0.9997111268096343
64,0.9999849436343184
65,0.9999973742123637
66,0.9990131451747766
67,0.9969221985598393
68,0.9999920552325398
69,0.9995806986803597
70,0.2808047444962609
71,0.999144257339863
72,0.9994035562721851
73,0.9999897575698745
74,0.9999879935490511
75,0.999568550145984
76,0.9998516061433279
77,0.9999856696594048
78,0.9881462660655149
79,0.8418010813856682
80,0.9999874113924507
81,0.9999914201943018
82,0.9999819516572082
83,0.9998500040887595
84,0.9998759250078876
85,0.999763697425241
86,0.9998520722433086
87,0.9992494476247068
88,0.9999713192748552
89,0.9995875316680012
90,0.9925180191561604
91,0.9978135477576707
92,0.5360079533655967
93,0.9999750873862989
94,0.9999280713672624
95,0.9998466583041967
96,0.9999968463671522
97,0.762980246014867
98,0.9999706104100657
99,0.9990546788765645
100,0.9999903064820209
101,0.9984797689602932
102,0.8873396224341363
103,0.9999090576381809
104,0.9988421173069317
105,0.9640211848689487
106,0.9998101232753985
107,0.9999305735744477
108,0.9998710810906509
109,0.9999707998933297
110,0.999922062884016
111,0.9719251647101177
112,0.9995879555268415
113,0.9992827997374685
114,0.9999873337247931
115,0.9999100822516389
116,0.996759918348418
117,0.9531029404646436
118,0.9999103567742099
119,0.9999978175447699
120,0.9998296221711142
121,0.9740048278165195
122,0.9999467259366589
123,0.9982762826019665
124,0.9999902028826665
125,0.9999110473080348
126,0.9498024024787513
127,0.9239840532159866
128,0.9870649808207248
129,0.999769631130774
130,0.9998874216866104
131,0.9998590513477712
132,0.9999892532160363
133,0.9998951076906153
134,0.9705042890035727
135,0.9999820493817526
136,0.9997895296002098
137,0.9999147308279185
138,0.9772847997368125
139,0.9995909234560693
140,0.9999878687575253
141,0.9999886289800283
142,0.9999925012022903
143,0.9999487008742476
144,0.9997169329698617
145,0.9999646250028953
146,0.9147536783188652
147,0.2383213053677582
148,0.8023410057294124
149,0.9999840355767936
150,0.9990602934742225
151,0.9999932020314851
152,0.9446370745987476
153,0.9999311607645012
154,0.9971586228551291
155,0.9998821768298806
156,0.9960949675146212
157,0.9999257535845284
158,0.9999110373485707
159,0.9992453037406788
160,0.9958922513186358
161,0.9768183475603177
162,0.9999376103349323
163,0.9999973501061497
164,0.9998829326780577
165,0.9999922447450204
166,0.9999925065751151
167,0.9800621781819702
168,0.9999536304355514
169,0.9996957243736052
170,0.9997259293763165
171,0.9998149561500258
172,0.9999478572032847
173,0.9970987143058332
174,0.9999104039456467
175,0.9999393762783776
176,0.9999233469108635
177,0.9873368060737663
178,0.9995904258141561
179,0.9999990943628196
180,0.9433669078568118
181,0.3478114379188381
182,0.9995827824147572
183,0.8252087168714393
184,0.9995060379138284
185,0.9998865587848612
186,0.9464384969326615
187,0.9999895716611115
188,0.9994839101987487
189,0.577408715299364
190,0.9999392770740527
191,0.9999973972580293
192,0.9999604000065001
193,0.9999889799302824
194,0.9999851268173641
195,0.9990039379267824
196,0.999955217751811
197,0.999881289417955
198,0.9965463543321498
199,0.9999785958061986
200,0.8852366659832412
201,0.9999700295388225
202,0.9999661051331101
203,0.9952287212958487
204,0.9983593359479738
205,0.9999940413080126
206,0.9999180103638534
207,0.9999140570279256
208,0.9998809512988276
209,0.7631549722410492
210,0.9886933124762198
211,0.9814360241680571
212,0.9996629324208957
213,0.9999033947842799
214,0.9996759851151115
215,0.9999014483933543
216,0.9901783254391265
217,0.9598269849617593
218,0.9999797020811431
219,0.9998834092114818
220,0.9864061036301823
221,0.048028450647029985
222,0.999967168575166
223,0.999943810547936
224,0.9999229732451619
225,0.976378807937555
226,0.9149000921576307
227,0.9994048794667084
228,0.9999042773504004
229,0.9999258203829056
230,0.9993590701491335
231,0.999764058397058
232,0.9996412843496488
233,0.999003973010372
234,0.09582706444910194
235,0.9843671867953235
236,0.9979449472889205
237,0.976148926513032
238,0.9848554577595363
239,0.9986603681163413
240,0.9998874698826782
241,0.9986552500734764
242,0.841255979572956
243,0.8409818835454974
244,0.9970690323826745
245,0.9987590032762548
246,0.9999988293648668
247,0.9998937985359483
248,0.9993714037176373
249,0.9993063184908608
250,0.9999026091741755
251,0.9999748684218086
252,0.8828741399636414
253,0.9999850090385515
254,0.9999188173199695
255,0.9999839286986804
256,0.9996199523853875
257,0.9999904287246512
258,0.9889397905616146
259,0.9760904630478017
260,0.9998889975436529
261,0.969368783630407
262,0.9997408407714395
263,0.9999475542097844
264,0.9999240096688177
265,0.9996254905967772
266,0.9999189197504222
267,0.77536480837561494
268,0.9999810761800265
269,0.9855355896523973
270,0.9999069674722127
271,0.9989548478709264
272,0.9999767379815797
273,0.9974301334822966
274,0.6332270038039223
275,0.9999712538453756
276,0.9368174886409302
277,0.9981026823477851
278,0.9999961859111534
279,0.9648548439562341
280,0.7261442226529169
281,0.9999944798767312
282,0.999926274160042
283,0.4209093975861995
284,0.9970431038193837
285,0.9999852428711653
286,0.9995407894034765
287,0.9999998718900971
288,0.9999802254869136
289,0.9999456424653183
290,0.9993656732360419
291,0.2779008093383665
292,0.9342690363719
293,0.9998999333679732
294,0.9986937789448717
295,0.999133770788096
296,0.9084174004341444
297,0.11850362951812743
298,0.9876421704111227
299,0.7839081389736345
300,0.9998972514109746
301,0.2394909186318488
302,0.9999816473237603
303,0.9816018414135403
304,0.9877070715705952
305,0.9970402049799219
306,0.9999336814328033
307,0.9997974630959346
308,0.9999999020367629
309,0.9966203433228227
310,0.999679536117848
311,0.9999949403887207
312,0.9999880777076553
313,0.9998829540221311
314,0.9999755579968812
315,0.9999646583666418
316,0.9999720143713605
317,0.9334742673330646
318,0.9999860711229849
319,0.18418143880192528
320,0.9999090846627352
321,0.9999274784770812
322,0.9157781881870204
323,0.9999723734446804
324,0.9975481210637899
325,0.8553362515398085
326,0.9900435141466399
327,0.9999605947416336
328,0.9999512209328909
329,0.9999907799264695
330,0.9997814727418745
331,0.9999874579870714
332,0.9984560699165808
333,0.9980567611616189
334,0.9753276478285335
335,0.9999374682587322
336,0.9971252624483381
337,0.999936073559057
338,0.9998876621619018
339,0.999943621609199
340,0.9999912559709593
341,0.9997453069332825
342,0.9972744554276853
343,0.9994370852487309
344,0.9999964905316363
345,0.9999949081229601
346,0.9999325896934806
347,0.9998131822889281
348,0.99950283685353
349,0.9999751412004159
350,0.9323738207652834
351,0.996156328937037
352,0.9999998161697243
353,0.9995342357542345
354,0.9681499806271835
355,0.9982561001360757
356,0.9999524885404996
357,0.9998099578428795
358,0.9999935183085242
359,0.9964668630433805
360,0.009515160754288932
361,0.8958901662930279
362,0.9807019717353347
363,0.9619053931495765
364,0.9958371572170389
365,0.9999892719909326
366,0.9999968210580841
367,0.9999070253909075
368,0.999990268422615
369,0.9993897016338957
370,0.9999511940519435
371,0.9965047080330324
372,0.9999911203775921
373,0.4783296031869921
374,0.8945600289094316
375,0.9993814884697858
376,0.9997895088442696
377,0.9802044502239596
378,0.9999638156223646
379,0.9999759692919016
380,0.9854119344893766
381,0.9945677611954175
382,0.9999226542845294
383,0.999999248704394
384,0.9993611239726755
385,0.9980015213585489
386,0.9984048527536455
387,0.8268705393837376
388,0.9989311832339186
389,0.9999342246712047
390,0.999929996548821
391,0.5273126718309838
392,0.999971326489466
393,0.9998232912064534
394,0.9993751216655165
395,0.9998699411572342
396,0.9993262336424074
397,0.9999939626772409
398,0.9967874533763106
399,0.9999896269042873
400,0.996967851454775
401,0.9997526222033603
402,0.9997078736290159
403,0.996546744470381
404,0.9936298933856839
405,0.9989192232387822
406,0.9999940308240614
407,0.9761444564821264
408,0.9999782675927111
409,0.9977997023766345
410,0.9999916892264117
411,0.9996184358262922
412,0.998089307680083
413,0.9911483162258073
414,0.9999922114479746
415,0.9999453123589038
416,0.9811631140056969
417,0.9997988002353082
418,0.9999689566859461
419,0.9994981731153526
420,0.9999434506536302
421,0.999997124072258
422,0.9990316085337896
423,0.9994417164320663
424,0.9867439722119877
425,0.9999603891438308
426,0.9771510488157803
427,0.9999225944359508
428,0.9999453838434708
429,0.9998598956604052
430,0.9999404039750885
431,0.9996015065972553
432,0.9999526624781373
433,0.9966984123990661
434,0.9999043258106712
435,0.9821856462911838
436,0.9999979828762118
437,0.9999754873150359
438,0.039910575968822526
439,0.9997701024368041
440,0.6010494024955497
441,0.9992465927176657
442,0.9999940096854504
443,0.9995218321203947
444,0.9999767032267206
445,0.9342536726409952
446,0.9999668459572123
447,0.9991481238017306
448,0.9999393454995498
449,0.9985763239549857
450,0.9955528539815758
451,0.9995402890889932
452,0.9997605947323576
453,0.9998441958847832
454,0.9997325263330343
455,0.9998450253176618
456,0.9999743797523423
457,0.999998309736136
458,0.9998771222449349
459,0.9999949145017524
460,0.7383187179003191
461,0.9524059751913138
462,0.9999132941865123
463,0.9999360003287292
464,0.9999470312648844
465,0.998838597574818
466,0.9999785357530361
467,0.8511977546262434
468,0.9999748882776345
469,0.9998973537573423
470,0.9974681487762036
471,0.9999720158106301
472,0.999824775860946
473,0.9999755426336584
474,0.9859849770072404
475,0.975450990604783
476,0.9929584071935592
477,0.9999322036300003
478,0.9972439349555032
479,0.9999851060426548
480,0.9999904977665919
481,0.9999952943950342
482,0.9991520373302939
483,0.9999883975294602
484,0.9665190066509916
485,0.9957141948961807
486,0.8212313185219225
487,0.9999162011404604
488,0.9976455576237975
489,0.9999746379232342
490,0.9998055389562819
491,0.999981063020198
492,0.9995962539032838
493,0.9999904734659325
494,0.9988866664470766
495,0.9556473912195024
496,0.9998998393569253
497,0.9999923431437497
498,0.99988470186601075
499,0.9999959987758602
500,0.9985414183076531
501,0.9990534041673431
502,0.9976585215477686
503,0.9918408156398468
504,0.999973730855528
505,0.9903412392717025
506,0.9997127295484983
507,0.9999791030679033
508,0.9990531040150563
509,0.9989972481056391
510,0.9236064321402474
511,0.9973049481110366
512,0.9999915710176147
513,0.999994434537901
514,0.8155886632380879
515,0.9998614336506599
516,0.9970377733687964
517,0.9999900977105726
518,0.9980852716872262
519,0.995585037348077
520,0.999627508222498
521,0.9999846037011295
522,0.9975738345981194
523,0.999987687433922
524,0.5648952641204749
525,0.541414062811334
526,0.046324242711328734
527,0.9999339010951556
528,0.9995644783048987
529,0.9996522223044705
530,0.9999959839152263
531,0.9910453311227473
532,0.9960231959855742
533,0.9999827469190663
534,0.9997727112955423
535,0.9997262123833502
536,0.9999571151516035
537,0.9999997296625884
538,0.9993686118952714
539,0.9999083187476817
540,0.9820309509940854
541,0.9999134583214737
542,0.9762705944025657
543,0.7878758363393847
544,0.9999570408442611
545,0.9994799654942178
546,0.9999254822030083
547,0.9801504292857228
548,0.940662925734242
549,0.6124583723575876
550,0.8865934699708661
551,0.9869569312738615
552,0.8604860524466111
553,0.999995928417349
554,0.9876975923761617
555,0.9998691598232424
556,0.9998864556746663
557,0.9998523091653292
558,0.9915475540297711
559,0.9948760685628476
560,0.9955040421298227
561,0.9997739458434342
562,0.9999601474963945
563,0.9999383925041913
564,0.48531729995863543
565,0.9999962366324836
566,0.9999784291950798
567,0.9998349307803039
568,0.9965299439862496
569,0.9998999691797597
570,0.9979605613112411
571,0.0527717360167298
572,0.9999930207045701
573,0.9966675955773029
574,0.30776287938066216
575,0.9999965980775157
576,0.9996786514140318
577,0.9968723835330333
578,0.9999376355845098
579,0.8037994461821231
580,0.9965246283889285
581,0.999534985178519
582,0.9991149166524071
583,0.9999921375927416
584,0.8703320985957105
585,0.9999323187940997
586,0.999575308485407
587,0.9919514083157687
588,0.9999264105768996
589,0.9869389942017419
590,0.9960354685204343
591,0.9901696478981513
592,0.9999731971249679
593,0.9989820185717159
594,0.9999921620050314
595,0.9999479762497592
596,0.9999681797200837
597,0.9999182550459099
598,0.8305591164515211
599,0.9995257854135117
600,0.9833006206251494
601,0.9999900961601037
602,0.9872890543472098
603,0.9999515870684658
604,0.9999695925014112
605,0.9968865630008514
606,0.9977355823174577
607,0.9999290075311076
608,0.9999988388014139
609,0.9989086311694926
610,0.9486067320799528
611,0.997826790711537
612,0.9999948034102976
613,0.9999517929101328
614,0.9752736687610744
615,0.9997160148328713
616,0.6320557842151091
617,0.9997667418971293
618,0.999996964555532
619,0.9990917367972236
620,0.9995708779701704
621,0.9998765788608316
622,0.9998424678644032
623,0.9998142373399808
624,0.9705138735335256
625,0.1815839280760132
626,0.9998784077869293
627,0.9999851144268972
628,0.998361606382423
629,0.9999573670004335
630,0.9999937628577678
631,0.9999512990353586
632,0.9762807024067915
633,0.9999830322406773
634,0.9999552302999837
635,0.9922940429869826
636,0.9986092291620353
637,0.9989289664386216
638,0.9999793719804094
639,0.9728426579339601
640,0.9999496500960161
641,0.9999458377020002
642,0.9999917799822484
643,0.9980980911014047
644,0.9999757600663393
645,0.9998167599183455
646,0.9906472358880342
647,0.9964335572369654
648,0.9661801538527562
649,0.9999174484016322
650,0.7588805746350519
651,0.9997156707891204
652,0.9999697652556045
653,0.38621399293705855
654,0.9989857238176231
655,0.9943883748434059
656,0.9999234744955725
657,0.9993127491881009
658,0.9999294610096146
659,0.9999098464667486
660,0.989118767714817
661,0.9998929873166634
662,0.9999738862534935
663,0.9998519573229729
664,0.9992641657749713
665,0.9949034915749047
666,0.9095201530514031
667,0.9974992272154647
668,0.9882930181125704
669,0.6534506779265213
670,0.8624103891247658
671,0.9999674729062683
672,0.9954636335064759
673,0.9799599160384528
674,0.9989811541063334
675,0.9989134594188775
676,0.9999120556692286
677,0.9996931099841578
678,0.999923240129472
679,0.9996895276636667
680,0.9996132416904042
681,0.6908774167779257
682,0.9814471357333175
683,0.9998777781868661
684,0.9999469060115148
685,0.9895604147149011
686,0.9999790108982192
687,0.9999311683922574
688,0.9999840151782767
689,0.999988481783271
690,0.999931156802087
691,0.9999975999092612
692,0.9999952346761146
693,0.9965220886993297
694,0.999843748624387
695,0.9987213053697406
696,0.9483574877154889
697,0.9999985238529617
698,0.9997847806849814
699,0.9999555400042172
700,0.9998498074741609
701,0.9999065295106246
702,0.995310740084314
703,0.9908601396039585
704,0.9990010409353037
705,0.9912956966077671
706,0.8928938682022349
707,0.9640112904619342
708,0.999987338824809
709,0.9933247493916351
710,0.9981611465770104
711,0.9993136793382482
712,0.9919974510697805
713,0.9999391043963366
714,0.9999030176121995
715,0.9978651596080732
716,0.8090458654821805
717,0.9999974422326307
718,0.9999489246240661
719,0.9990250232716558
720,0.9939769573106995
721,0.999925148060022
722,0.9970743211563952
723,0.9998244322999548
724,0.9999429956984964
725,0.9999896785531311
726,0.9989138588866046
727,0.999998359755882
728,0.9999976679800351
729,0.9235399327384708
730,0.992834000957087
731,0.9999038065809688
732,0.9999979257598964
733,0.9999920797654905
734,0.9999963175505953
735,0.9999949050463782
736,0.9440197286634002
737,0.9999541943524902
738,0.9991772060526878
739,0.9962466570424744
740,0.9999957352748069
741,0.9984631660387162
742,0.99971550386919
743,0.9996144510437585
744,0.9999952494832718
745,0.999554279950632
746,0.9999540822296833
747,0.999868988922087
748,0.9999949809047721
749,0.9995651431362907
750,0.9999857182749115
751,0.9999400853014154
752,0.9989855989597961
753,0.9998569319456088
754,0.9977789543871662
755,0.9999568589606074
756,0.5722134886546215
757,0.9999957613559466
758,0.999757080774545
759,0.998949918835834
760,0.9999631701648231
761,0.9999837917232386
762,0.9958573470953646
763,0.9610579035365115
764,0.9967396315548582
765,0.9999850167015676
766,0.9998025623685184
767,0.9999862173768314
768,0.9993284525708956
769,0.9999344684537205
770,0.9999037211342088
771,0.9997146359916802
772,0.9999735694933795
773,0.999926016504173
774,0.9997380878851868
775,0.9975061853342753
776,0.9747424945321264
777,0.9343358195588077
778,0.9999046689430066
779,0.9999957115888839
780,0.3667354709880135
781,0.33972693442716606
782,0.9993461836977874
783,0.9997419602292849
784,0.9965047099012426
785,0.619960585147973
786,0.9975095880358271
787,0.9999734042274451
788,0.9950237919951447
789,0.9984649552025823
790,0.9882516221304729
791,0.9997185981297096
792,0.9997890630259249
793,0.8654050075059893
794,0.9941698771942113
795,0.9999806005145376
796,0.9995453067370035
797,0.9999415350932992
798,0.9867475136593582
799,0.9999188877107124
800,0.9999943311669675
801,0.9999345388746143
802,0.9999891737396158
803,0.9747735205033315
804,0.9999950548297489
805,0.9999944818160493
806,0.9999610419550585
807,0.38172155231737404
808,0.9890607702168672
809,0.9999245346477139
810,0.9999372799816738
811,0.999936575637645
812,0.9469180285901797
813,0.999699475092945
814,0.9999850758507869
815,0.8561800894282432
816,0.9998765759024271
817,0.9999881172998674
818,0.998995849557011
819,0.9998160898103315
820,0.7366325895531526
821,0.9986612016565146
822,0.9999474894752494
823,0.9999966531879126
824,0.9999840935774933
825,0.999744964400014
826,0.9974390512654568
827,0.9999372349973112
828,0.9999414383022335
829,0.9999901271083866
830,0.9997153149418062
831,0.7089646814548922
832,0.9999998426676083
833,0.99997508580666
834,0.9999943274949389
835,0.999960462103489
836,0.6924536784363142
837,0.9902755080178491
838,0.9999970249823117
839,0.9910485698451704
840,0.999996847222586
841,0.8781706701575837
842,0.9999798204283756
843,0.9998035689828605
844,0.9999965581445126
845,0.999966849376195
846,0.9966597632677431
847,0.9999927931449955
848,0.9999874761488522
849,0.9987730787057774
850,0.14896932790402484
851,0.9999890594037882
852,0.9970129767230808
853,0.999972513578826
854,0.0021245818796641336
855,0.9999228823869883
856,0.9999924771410138
857,0.985208154007065
858,0.9999015782467524
859,0.9998520466425128
860,0.9998121513463254
861,0.9988955213078218
862,0.9996957550099085
863,0.9996724480828573
864,0.9890776072177263
865,0.019189677033703556
866,0.9988007510276635
867,0.9998532737958304
868,0.9924215608995745
869,0.9951230029241134
870,0.9998309534016201
871,0.9999228823869883
872,0.999722613332265
873,0.999740644863853
874,0.9766182418435805
875,0.9999818375130858
876,0.9967384580994733
877,0.999969102916372
878,0.9991968873750258
879,0.9996376319407164
880,0.9998922276108303
881,0.9699503997533995
882,0.9998126536930384
883,0.9999841825585645
884,0.994701955719666
885,0.9701802592902167
886,0.9999603436226663
887,0.5637466149261752
