id,ACTION
1,0.5319106591043609
2,0.9102884264883205
3,0.9577385293150449
4,0.8471809475991142
5,0.9776168582592506
6,0.9543020413897879
7,0.657879985310731
8,0.9963997384377052
9,0.40800123861686677
10,0.7889776868483886
11,0.9347587910331948
12,0.7464484396932236
13,0.9457001970165496
14,0.1183776066695915
15,0.7679288799227316
16,0.8704074212607993
17,0.12394785737338006
18,0.4330458039599637
19,0.9854093151938549
20,0.984958314875846
21,0.9887240426337677
22,0.8074084933946247
23,0.9571012966485886
24,0.7943779115313531
25,0.986683791954155
26,0.6427820392113897
27,0.9091507075632712
28,0.8941082575873189
29,0.9216584109741669
30,0.5386233452005589
31,0.9401830713799088
32,0.8723742883233626
33,0.926345573145659
34,0.952275370464024
35,0.9233968122787457
36,0.9710515840281317
37,0.8106415800846799
38,0.9863233125250069
39,0.882793362542058
40,0.6866076460264037
41,0.22840171868001127
42,0.9603510705811473
43,0.8900950245655589
44,0.9561866159916558
45,0.9679584958341757
46,0.843376906031055
47,0.9866452266013364
48,0.9301786581603375
49,0.9973337353610524
50,0.9185846779793403
51,0.6892452213191707
52,0.9455152173637985
53,0.7757501516338481
54,0.9757659239102437
55,0.9798052812941198
56,0.9521230608711573
57,0.8421999068531224
58,0.9773940239826668
59,0.9567147074512404
60,0.9806738826344407
61,0.9576687951861389
62,0.9874746596103491
63,0.9130443803495952
64,0.9794288101222614
65,0.9860665591619999
66,0.896540522961917
67,0.8227767329953306
68,0.9882900499593656
69,0.884381923726009
70,0.12278916822137845
71,0.8816012065081122
72,0.9282131286985253
73,0.9811873385286456
74,0.975827117630079
75,0.9288515679061534
76,0.9457735846067812
77,0.9763738030423618
78,0.630433357980868
79,0.24523953069099552
80,0.967135970690894
81,0.9886345026574956
82,0.9665871795399638
83,0.9264567173564795
84,0.9588782608724119
85,0.9129710676730808
86,0.8806381460444141
87,0.8844105471674624
88,0.9652444681833744
89,0.9393042704569268
90,0.6616954692302542
91,0.8472966553506508
92,0.2256851509244417
93,0.9777294668443708
94,0.9052452383724929
95,0.9322325848377617
96,0.9828825662290471
97,0.21328034456992287
98,0.948393074235014
99,0.9197229834234146
100,0.980610978919439
101,0.8249714978716097
102,0.426755088619124
103,0.9459592112427853
104,0.8053150303468108
105,0.4055598394742344
106,0.947212800026215
107,0.9677754271294831
108,0.9146451356995501
109,0.9670870032100013
110,0.936031435828973
111,0.4801330475719548
112,0.9189407056280894
113,0.8409517217739855
114,0.981041039754006
115,0.939005510779055
116,0.7891249831898369
117,0.5621196543757855
118,0.9601785648476181
119,0.9929535311853113
120,0.9392998977015032
121,0.6986440656406876
122,0.9700374837589145
123,0.7568492525035968
124,0.9825452849609091
125,0.9417517446041764
126,0.42215196696309293
127,0.36715072474470783
128,0.6035586495082746
129,0.9024199728999397
130,0.9166991838785168
131,0.9610754801117157
132,0.9822348260600902
133,0.9285383306945958
134,0.4602322575260609
135,0.9784547312593793
136,0.8895322367795652
137,0.955864892046945
138,0.664476895462174
139,0.8534693801512346
140,0.9837113142622786
141,0.9646909523144375
142,0.9751392094276571
143,0.9635827669677105
144,0.9503945194244767
145,0.9805898645547295
146,0.33001602342824865
147,0.11788986135975076
148,0.34253144364973526
149,0.9849644719690039
150,0.904963318748551
151,0.9857552349972579
152,0.46321574684769434
153,0.9528452045941508
154,0.7879098274713408
155,0.9157465551525412
156,0.7763193279676565
157,0.9421574836269285
158,0.9522272751018309
159,0.8828546042087067
160,0.7716530646089678
161,0.4873539168360341
162,0.9656445248016464
163,0.9867613684045531
164,0.9178771353116952
165,0.9714179561392714
