id,ACTION
1,0.861740933850342
2,0.9808191747423813
3,0.9596170313130774
4,0.9772493720690824
5,0.9957215677532407
6,0.9703530353960113
7,0.9797058975453927
8,0.9975294790896938
9,0.9400392160148703
10,0.9657029050363135
11,0.8255718694247827
12,0.9371070472692755
13,0.9242658598380764
14,0.9079911937571942
15,0.9654850351744282
16,0.9903570921608729
17,0.9113231070593104
18,0.904954525217958
19,0.9745611913833822
20,0.9276985873754556
21,0.9972277950256105
22,0.9866831774381354
23,0.8732037668201315
24,0.9578061061443283
25,0.9495973871200247
26,0.889716770752058
27,0.9826587416239789
28,0.8842174033102163
29,0.9721285322086156
30,0.9660040718788707
31,0.9624522504890433
32,0.9193540374971149
33,0.9619512193607436
34,0.9797058975453927
35,0.9624522504890433
36,0.95063211516909
37,0.9764742350388146
38,0.9916263638333862
39,0.899265075114306
40,0.9735415487811051
41,0.9108288102685578
42,0.909862382143063
43,0.972158392328664
44,0.9864837434558673
45,0.9335644957900523
46,0.9125058957860116
47,0.9794301254799924
48,0.9538172026446312
49,0.9990173131563804
50,0.9665009557192367
51,0.9966795930245632
52,0.9646519099338933
53,0.9878223925882771
54,0.9705035356549282
55,0.9198617596259722
56,0.861740933850342
57,0.9840252964242748
58,0.9878563938303566
59,0.9654268694498495
60,0.909862382143063
61,0.9422998974962006
62,0.9793463398807415
63,0.9636995451916889
64,0.9692535528645416
65,0.9950472773382635
66,0.986038224683766
67,0.9041216224904232
68,0.9687865908027863
69,0.9274219036764516
70,0.7782745962080835
71,0.9233820202482192
72,0.9768609280339453
73,0.9495973871200247
74,0.9725861043321841
75,0.9794301254799924
76,0.9732913219553584
77,0.967729983555618
78,0.9403994607776078
79,0.9428229685113446
80,0.9908352059611739
81,0.9619762244056922
82,0.966905733019569
83,0.9613820997061566
84,0.9740541138006932
85,0.9068594106860579
86,0.9176618826842368
87,0.8882658621099171
88,0.9669576591522732
89,0.9527695457677694
90,0.9515890389370152
91,0.9193540374971149
92,0.9696302138335576
93,0.9869143306880819
94,0.7968201527153511
95,0.9552526804315776
96,0.9249739988313994
97,0.8255718694247827
98,0.9960015294201587
99,0.986038224683766
100,0.9309758920801982
101,0.8992613750598089
102,0.9477779487537846
103,0.948116842906615
104,0.9400392160148703
105,0.8442626494609161
106,0.9921758469034625
107,0.9877313376183386
108,0.9022702300210288
109,0.9737767711035084
110,0.9616687163876596
111,0.8255718694247827
112,0.9604328017720701
113,0.9076572634600599
114,0.9349696923872436
115,0.9649782531328459
116,0.9624522504890433
117,0.9624522504890433
118,0.9190228959061392
119,0.9963868325894878
120,0.9367732712216206
121,0.9515890389370152
122,0.9434409653771149
123,0.8731688913336753
124,0.9902877879079175
125,0.9428229685113446
126,0.9354507394788955
127,0.8698541665634365
128,0.8388402952873313
129,0.9049514348040385
130,0.9686391108590084
131,0.9856058109222895
132,0.9739905258885657
133,0.904954525217958
134,0.9049514348040385
135,0.9687865908027863
136,0.9274219036764516
137,0.9725861043321841
138,0.9434409653771149
139,0.9249739988313994
140,0.9596170313130774
141,0.9852152513211166
142,0.9511465445091692
143,0.9702175130705266
144,0.9705035356549282
145,0.986038224683766
146,0.8356504405387651
147,0.867180976676935
148,0.8587595949405322
149,0.9878563938303566
150,0.960012046136038
151,0.9696302138335576
152,0.9403994607776078
153,0.9800668528759131
154,0.9022702300210288
155,0.8985947197745044
156,0.9421462967832508
157,0.9068594106860579
158,0.9627467492849499
159,0.9902534827525269
160,0.967729983555618
161,0.8698541665634365
162,0.9687865908027863
163,0.9665009557192367
164,0.8762927329849842
165,0.9654268694498495
166,0.9794301254799924
167,0.945268000037001
168,0.945268000037001
169,0.9699453534241425
170,0.9904423674371298
171,0.9696302138335576
172,0.9214675082797114
173,0.9779993766214448
174,0.9607364295042309
175,0.9241405461522714
176,0.9817278164017088
177,0.9538172026446312
178,0.9890742742542661
179,0.9941727130166806
180,0.867180976676935
181,0.8772351965095689
182,0.9686391108590084
183,0.9640476328074241
184,0.9559333829941019
185,0.9768609280339453
186,0.9332776450026387
187,0.9781602336470925
188,0.9538172026446312
189,0.9434409653771149
190,0.9817278164017088
191,0.9687865908027863
192,0.9249739988313994
193,0.9817278164017088
194,0.9333754748021692
195,0.9477779487537846
196,0.986038224683766
197,0.9607946520941715
198,0.9158845940511964
199,0.9768609280339453
200,0.7968201527153511
201,0.94303421430605
202,0.9474740381548871
203,0.8196646771080798
204,0.945268000037001
205,0.9918663810569232
206,0.9389271379385399
207,0.9809019853312332
208,0.948116842906615
209,0.9711602171230428
210,0.9873670696481016
211,0.9757135069566293
212,0.8388402952873313
213,0.9671773314289862
214,0.9350934018787752
215,0.9548950599395906
216,0.9669986058540716
217,0.92661522032783
218,0.9592447730463433
219,0.936555368074231
220,0.9292829583779592
221,0.8777919383661101
222,0.9955370318250523
223,0.9515890389370152
224,0.9400392160148703
225,0.9797058975453927
226,0.9274219036764516
227,0.8504272854642281
228,0.9635503329614294
229,0.9748860382246377
230,0.9904948053186576
231,0.948116842906615
232,0.9293852615190509
233,0.9068594106860579
234,0.9697348889051735
235,0.9741368679437824
236,0.8815355645463143
237,0.966905733019569
238,0.9725861043321841
239,0.8255718694247827
240,0.9624522504890433
241,0.9654268694498495
242,0.861740933850342
243,0.9110130944384561
244,0.9022702300210288
245,0.9358813156780464
246,0.9978932978186754
247,0.9580498319978484
248,0.9063230663742852
249,0.9729515850376974
250,0.9848890411920678
251,0.9906691692567509
252,0.9579978716153764
253,0.965785705817821
254,0.9823405526682522
255,0.9853566218722973
256,0.9654268694498495
257,0.9514245939780532
258,0.9249739988313994
259,0.950063217026552
260,0.9817278164017088
261,0.986038224683766
262,0.9495973871200247
263,0.9594989187375242
264,0.9687865908027863
265,0.982625830030292
266,0.948116842906615
267,0.9624522504890433
268,0.9703530353960113
269,0.9729515850376974
270,0.9806713076501095
271,0.9850362731649129
272,0.9499101934413458
273,0.9856378568031999
274,0.9908773498913094
275,0.9817278164017088
276,0.909862382143063
277,0.9870192799408508
278,0.9568019379232581
279,0.9511465445091692
280,0.9022702300210288
281,0.9957215677532407
282,0.9814089247384691
283,0.9515890389370152
284,0.9274219036764516
285,0.9607946520941715
286,0.9606809224774205
287,0.9971671411281073
288,0.9428229685113446
289,0.9048503777864819
290,0.982625830030292
291,0.8160300651805422
292,0.9596170313130774
293,0.9748860382246377
294,0.9639981802273335
295,0.9760248518416133
296,0.7968201527153511
297,0.8289418604100579
298,0.9760248518416133
299,0.8255718694247827
300,0.986038224683766
301,0.9515890389370152
302,0.9477779487537846
303,0.856510910477484
304,0.904954525217958
305,0.9596170313130774
306,0.9548950599395906
307,0.9068594106860579
308,0.9968859790644068
309,0.9125058957860116
310,0.9715790514634866
311,0.9948427323284644
312,0.8908164693286476
313,0.966905733019569
314,0.9249739988313994
315,0.9853566218722973
316,0.9814461502645255
317,0.831722985486829
318,0.9858468921100582
319,0.9076572634600599
320,0.9910824737887448
321,0.9687865908027863
322,0.8255718694247827
323,0.9687865908027863
324,0.9624022110261327
325,0.9624022110261327
326,0.9479955641108849
327,0.9957019372845325
328,0.9635503329614294
329,0.9216098675971118
330,0.9806713076501095
331,0.9627467492849499
332,0.9309758920801982
333,0.9838330912307
334,0.8815355645463143
335,0.9845592955750908
336,0.948116842906615
337,0.9613820997061566
338,0.960012046136038
339,0.9222393951063325
340,0.9049514348040385
341,0.9798254448629168
342,0.9725861043321841
343,0.9509377344590942
344,0.936555368074231
345,0.999421085955911
346,0.927335541881759
347,0.8933016028158896
348,0.9708911385035031
349,0.9975901080016214
350,0.986038224683766
351,0.8879436856569931
352,0.9984938152043383
353,0.9644430867050015
354,0.9408315043295135
355,0.9653701658187348
356,0.9641150175567592
357,0.9022702300210288
358,0.9354322668721536
359,0.9725861043321841
360,0.9494531688488385
361,0.9698977983059192
362,0.9623421049766534
363,0.9641150175567592
364,0.8442626494609161
365,0.97475028869676
366,0.9607946520941715
367,0.9284119912630654
368,0.9687865908027863
369,0.904954525217958
370,0.9609421423415643
371,0.9643385648772299
372,0.9607946520941715
373,0.8289418604100579
374,0.9639981802273335
375,0.7978400253781864
376,0.9794301254799924
377,0.8289418604100579
378,0.9480958635363181
379,0.9817278164017088
380,0.904954525217958
381,0.8289418604100579
382,0.9538172026446312
383,0.9993045376561931
384,0.909862382143063
385,0.8942554574653393
386,0.9748860382246377
387,0.9873142331743099
388,0.9013907138260885
389,0.8934420487637973
390,0.9643385648772299
391,0.9808191747423813
392,0.9977061192860611
393,0.9602364316077777
394,0.978545792626804
395,0.904954525217958
396,0.9926110888750342
397,0.986038224683766
398,0.936555368074231
399,0.9828558241438141
400,0.9515890389370152
401,0.9721285322086156
402,0.9760248518416133
403,0.9785294916834457
404,0.9748860382246377
405,0.9817278164017088
406,0.8781079923505808
407,0.9123489991913903
408,0.9748860382246377
409,0.9643385648772299
410,0.9354322668721536
411,0.9930791364553988
412,0.904954525217958
413,0.8160300651805422
414,0.9354507394788955
415,0.9687865908027863
416,0.9438218552452012
417,0.953108206007428
418,0.8902580438268587
419,0.9736159582945975
420,0.8850343521694325
421,0.9923526186571319
422,0.9079911937571942
423,0.9049514348040385
424,0.7844004301814418
425,0.9580579632598916
426,0.986038224683766
427,0.972596258711218
428,0.9274475393626119
429,0.8642766092681431
430,0.9704926293495448
431,0.9477779487537846
432,0.9618910654728218
433,0.948116842906615
434,0.8255718694247827
435,0.9796271064462189
436,0.998210478628014
437,0.9575752438472562
438,0.8139589149776073
439,0.8908164693286476
440,0.9403994607776078
441,0.9596170313130774
442,0.9687865908027863
443,0.9293852615190509
444,0.9627467492849499
445,0.8255968185771907
446,0.9832715232773825
447,0.8160300651805422
448,0.9868430692406028
449,0.9856378568031999
450,0.8963409655492559
451,0.831722985486829
452,0.9274475393626119
453,0.9480044218051503
454,0.9312354103868977
455,0.9735415487811051
456,0.9768609280339453
457,0.9904395561120419
458,0.948187902061904
459,0.9495973871200247
460,0.9515890389370152
461,0.8255968185771907
462,0.9909206028831807
463,0.9280487151726485
464,0.9654268694498495
465,0.9827521392729383
466,0.9806713076501095
467,0.7807807676680387
468,0.9162164921771913
469,0.8933016028158896
470,0.9480958635363181
471,0.9868326402848214
472,0.9695609665186902
473,0.9703915965775629
474,0.9428229685113446
475,0.9591654721680677
476,0.9048503777864819
477,0.9527695457677694
478,0.9624522504890433
479,0.9909206028831807
480,0.9515890389370152
481,0.9515890389370152
482,0.7361913947455775
483,0.9817278164017088
484,0.9725861043321841
485,0.9687865908027863
486,0.945268000037001
487,0.9049514348040385
488,0.9494612135771249
489,0.9705035356549282
490,0.945268000037001
491,0.9538172026446312
492,0.9495973871200247
493,0.8139589149776073
494,0.9515890389370152
495,0.9710139535366407
496,0.9970978589616447
497,0.95063211516909
498,0.9635503329614294
499,0.9766969228885842
500,0.9431975000643668
501,0.9721285322086156
502,0.9474740381548871
503,0.9591654721680677
504,0.9654268694498495
505,0.9158845940511964
506,0.9817278164017088
507,0.9480044218051503
508,0.9068594106860579
509,0.9309758920801982
510,0.8481097498456106
511,0.8255968185771907
512,0.9917980871951471
513,0.8731688913336753
514,0.8255718694247827
515,0.9652951387269064
516,0.9868690453448972
517,0.9703530353960113
518,0.9736697199526045
519,0.8538795572648752
520,0.899265075114306
521,0.9811551063408789
522,0.8995271355501734
523,0.9581516896656446
524,0.9549614363033453
525,0.9595301403670295
526,0.8356504405387651
527,0.9271301817348008
528,0.96697465835625
529,0.9310660161167442
530,0.9868430692406028
531,0.8588082791725405
532,0.9249739988313994
533,0.9515890389370152
534,0.861740933850342
535,0.9624022110261327
536,0.94570646215948
537,0.9984778271559868
538,0.9249739988313994
539,0.9580498319978484
540,0.9690200232779406
541,0.9108288102685578
542,0.9619512193607436
543,0.9510987998410603
544,0.9579978716153764
545,0.9481401994148762
546,0.9292829583779592
547,0.9640476328074241
548,0.8662529115222013
549,0.9358813156780464
550,0.9730370072345332
551,0.984124550649295
552,0.8255718694247827
553,0.9742728584071413
554,0.9365094825839977
555,0.9511465445091692
556,0.945268000037001
557,0.9697979367627938
558,0.9274475393626119
559,0.9595301403670295
560,0.9473194207743596
561,0.8388402952873313
562,0.9527695457677694
563,0.9905279854078167
564,0.9515890389370152
565,0.9964192546391271
566,0.7459843580347066
567,0.9619762244056922
568,0.8257403512840804
569,0.9538172026446312
570,0.8902580438268587
571,0.8255968185771907
572,0.9699453534241425
573,0.7968201527153511
574,0.8257403512840804
575,0.9817278164017088
576,0.9147826116597902
577,0.9729515850376974
578,0.9879202441173336
579,0.8205203493038238
580,0.9135321401369757
581,0.9868690453448972
582,0.9743145511960111
583,0.9123489991913903
584,0.9293852615190509
585,0.9624522504890433
586,0.9975409584616532
587,0.9934529841670671
588,0.9249739988313994
589,0.952073888692064
590,0.9280487151726485
591,0.95849098450068
592,0.9287149435447495
593,0.8698541665634365
594,0.9977661353209509
595,0.9817278164017088
596,0.9721285322086156
597,0.983879643036328
598,0.8388402952873313
599,0.9479955641108849
600,0.9076572634600599
601,0.9705035356549282
602,0.9400392160148703
603,0.9957215677532407
604,0.9612162525680564
605,0.888752207928469
606,0.9068594106860579
607,0.9515890389370152
608,0.8538919476525025
609,0.9737767711035084
610,0.9575632985890723
611,0.9878223925882771
612,0.7390561908587302
613,0.992830483786758
614,0.8356504405387651
615,0.986038224683766
616,0.9094248835979429
617,0.9654268694498495
618,0.8257403512840804
619,0.965422803054965
620,0.9511465445091692
621,0.9607946520941715
622,0.984124550649295
623,0.9652951387269064
624,0.904954525217958
625,0.888752207928469
626,0.9646519099338933
627,0.9415092640947502
628,0.9222393951063325
629,0.9967335246300382
630,0.9806286035496402
631,0.9068594106860579
632,0.9725861043321841
633,0.9147826116597902
634,0.9878223925882771
635,0.9198617596259722
636,0.9619260553686507
637,0.9866831774381354
638,0.9639981802273335
639,0.9048503777864819
640,0.9817278164017088
641,0.9671621507527249
642,0.9409605013103179
643,0.9721285322086156
644,0.9961638022623468
645,0.93402803682342
646,0.899265075114306
647,0.9274475393626119
648,0.9839288180324233
649,0.9596170313130774
650,0.9162164921771913
651,0.9134687809934761
652,0.9515890389370152
653,0.9571010315039895
654,0.9794301254799924
655,0.9193540374971149
656,0.9768609280339453
657,0.968425818724765
658,0.9571010315039895
659,0.9817278164017088
660,0.9750261284151679
661,0.9921758469034625
662,0.8912569528066004
663,0.9193540374971149
664,0.9721285322086156
665,0.8927063619804154
666,0.9594989187375242
667,0.9048503777864819
668,0.9425788823331631
669,0.9022702300210288
670,0.9249739988313994
671,0.7740357509707192
672,0.9158845940511964
673,0.9352795332112215
674,0.8674178968438728
675,0.9193540374971149
676,0.9710139535366407
677,0.8902580438268587
678,0.9292829583779592
679,0.9851489153903025
680,0.9808191747423813
681,0.9515890389370152
682,0.8255968185771907
683,0.948116842906615
684,0.9292829583779592
685,0.9741211412591806
686,0.9298345141609703
687,0.9538172026446312
688,0.9619198790636916
689,0.9760248518416133
690,0.9441533499328485
691,0.9909206028831807
692,0.9594989187375242
693,0.831722985486829
694,0.9781602336470925
695,0.9810641850179835
696,0.9241405461522714
697,0.9930298156878011
698,0.9671621507527249
699,0.9699453534241425
700,0.9725861043321841
701,0.9204304808306368
702,0.9817278164017088
703,0.9808429631304652
704,0.9349343281332094
705,0.9669986058540716
706,0.8388402952873313
707,0.9817278164017088
708,0.9748860382246377
709,0.9768297018509329
710,0.9794301254799924
711,0.9892603945106815
712,0.9870192799408508
713,0.9642890456444329
714,0.9878563938303566
715,0.985603554778234
716,0.9048503777864819
717,0.996789810842429
718,0.9654268694498495
719,0.9904948053186576
720,0.9354322668721536
721,0.8365857840110227
722,0.8674178968438728
723,0.9253817501405853
724,0.8196646771080798
725,0.95063211516909
726,0.9627467492849499
727,0.9063230663742852
728,0.9817278164017088
729,0.9669986058540716
730,0.9022702300210288
731,0.8343809108862638
732,0.986038224683766
733,0.9741189266880976
734,0.9748860382246377
735,0.8255968185771907
736,0.948116842906615
737,0.9538172026446312
738,0.9495973871200247
739,0.9654268694498495
740,0.9644430867050015
741,0.9729515850376974
742,0.9597968068588445
743,0.9794301254799924
744,0.9511465445091692
745,0.9582654986702851
746,0.9645553796513554
747,0.9808429631304652
748,0.9760248518416133
749,0.9652380191030568
750,0.9748860382246377
751,0.9408315043295135
752,0.9665301728561144
753,0.9068594106860579
754,0.9800580110135844
755,0.8882658621099171
756,0.9249739988313994
757,0.993042028927416
758,0.9604328017720701
759,0.8155507330858225
760,0.9495973871200247
761,0.9499101934413458
762,0.9350934018787752
763,0.9596170313130774
764,0.8762927329849842
765,0.9495973871200247
766,0.9635503329614294
767,0.9742728584071413
768,0.9697979367627938
769,0.9910848254125385
770,0.9718748860592222
771,0.9878563938303566
772,0.9538172026446312
773,0.988389239138078
774,0.909862382143063
775,0.9682118312037407
776,0.8289418604100579
777,0.8995271355501734
778,0.9757172411421929
779,0.909862382143063
780,0.9049514348040385
781,0.8289418604100579
782,0.9515890389370152
783,0.9909206028831807
784,0.867180976676935
785,0.9704926293495448
786,0.9741368679437824
787,0.966905733019569
788,0.9400392160148703
789,0.9652380191030568
790,0.9757493659679192
791,0.9593584459381373
792,0.9794301254799924
793,0.9198617596259722
794,0.9889479839453149
795,0.9063230663742852
796,0.9176618826842368
797,0.9316653697513096
798,0.9768297018509329
799,0.9665741659650777
800,0.998513665708528
801,0.9669986058540716
802,0.9794301254799924
803,0.9548950599395906
804,0.9495973871200247
805,0.9193540374971149
806,0.9870192799408508
807,0.8356504405387651
808,0.8205203493038238
809,0.9823339434254026
810,0.9878223925882771
811,0.97475028869676
812,0.8442626494609161
813,0.9945538393373857
814,0.8902580438268587
815,0.861740933850342
816,0.9945538393373857
817,0.9705035356549282
818,0.9781602336470925
819,0.9595301403670295
820,0.9076572634600599
821,0.9035677525318816
822,0.9596170313130774
823,0.9794301254799924
824,0.9763751690793162
825,0.9853566218722973
826,0.8356504405387651
827,0.9771547228747606
828,0.9210821123753581
829,0.9718748860592222
830,0.9791344250971732
831,0.9748860382246377
832,0.9976791648005263
833,0.9625329010642263
834,0.9737176021931764
835,0.9579978716153764
836,0.9872582440257119
837,0.9627839420584284
838,0.9905759619328619
839,0.9249739988313994
840,0.9515890389370152
841,0.9527695457677694
842,0.9791344250971732
843,0.9748860382246377
844,0.9511465445091692
845,0.9640476328074241
846,0.991018204766483
847,0.8388402952873313
848,0.9745611913833822
849,0.9654850351744282
850,0.9515890389370152
851,0.9495973871200247
852,0.9641150175567592
853,0.9358813156780464
854,0.8289418604100579
855,0.9022702300210288
856,0.9329098852174348
857,0.9367732712216206
858,0.9877301657111922
859,0.9793921478513304
860,0.9924777982823403
861,0.9527695457677694
862,0.937859825561672
863,0.9274219036764516
864,0.963351973501746
865,0.8733210930591169
866,0.9515890389370152
867,0.9374839546230237
868,0.9431975000643668
869,0.9809019853312332
870,0.9798254448629168
871,0.9022702300210288
872,0.8815355645463143
873,0.9732913219553584
874,0.9123489991913903
875,0.9697979367627938
876,0.9809970305625323
877,0.953108206007428
878,0.8815355645463143
879,0.972158392328664
880,0.945268000037001
881,0.9022702300210288
882,0.9868430692406028
883,0.97475028869676
884,0.9686787418755817
885,0.9400392160148703
886,0.9909206028831807
887,0.9625329010642263
888,0.9905279854078167
889,0.9527695457677694
890,0.9977786557435769
891,0.9977786557435769
892,0.9255343056443576
893,0.8772351965095689
894,0.9941218819538575
895,0.9441533499328485
896,0.986038224683766
897,0.9327918853318462
898,0.9969161787195798
899,0.9725861043321841
900,0.9646519099338933
901,0.9222393951063325
902,0.9879952182968493
903,0.9637828028510967
904,0.9653701658187348
905,0.9909206028831807
906,0.9798254448629168
907,0.9977239069388498
908,0.9988413879678921
909,0.9639981802273335
910,0.8857242501873368
911,0.9725861043321841
912,0.9441533499328485
913,0.9596170313130774
914,0.9911445075117571
915,0.9591423564232382
916,0.8673580198606594
917,0.9591654721680677
918,0.8751272047613826
919,0.9950371343373853
920,0.9580579632598916
921,0.9816366278499721
922,0.9858844002582514
923,0.909862382143063
924,0.9108288102685578
925,0.861740933850342
926,0.9817278164017088
927,0.9510987998410603
928,0.9721285322086156
929,0.9905279854078167
